,hash,trans_size,sum(in_value),hash,size,sum(out_value),trans_fees,trans_fees_2
655,522ee40c411190d4c1795973648d6bafd1defbe53cd731cb04e787e446774d42,519,90112,522ee40c411190d4c1795973648d6bafd1defbe53cd731cb04e787e446774d42,519,84857,5255,10.13
656,78eb458973af6ced1067f4490a81c6e42139bf895bd3a22117147e66f757d0cd,435,2684991,78eb458973af6ced1067f4490a81c6e42139bf895bd3a22117147e66f757d0cd,435,2677943,7048,16.2
657,034c8fac970cc32b4d80907932ef5796a29069da910faa54d480d912f6d42685,195,913995,034c8fac970cc32b4d80907932ef5796a29069da910faa54d480d912f6d42685,195,911057,2938,15.07
658,61f3c7230503b751b2ef5493d11ca947f87bf5d9ff890d84395da54bf29a6dbf,255,218884283,61f3c7230503b751b2ef5493d11ca947f87bf5d9ff890d84395da54bf29a6dbf,255,218881331,2952,11.58
659,67283f466a2de359f1265fe1c9e8024e9872d21e735c1afae07865babd083690,518,374134,67283f466a2de359f1265fe1c9e8024e9872d21e735c1afae07865babd083690,518,358996,15138,29.22
660,69ad1f8d7106cf779bfacc5d0afe9a339cb0ede7d043d8fb84e2baa819abc17f,387,119376,69ad1f8d7106cf779bfacc5d0afe9a339cb0ede7d043d8fb84e2baa819abc17f,387,112601,6775,17.51
661,8c9a6c0f037a373e123de1739fb04b4d9cedcc0af1633cbf8904ee13845388ba,224,332274,8c9a6c0f037a373e123de1739fb04b4d9cedcc0af1633cbf8904ee13845388ba,224,328582,3692,16.48
662,9a0ae6123b55c6daa808d9f648726ac738ec1f26961184b4cacc3428ab5c13c3,303,32860,9a0ae6123b55c6daa808d9f648726ac738ec1f26961184b4cacc3428ab5c13c3,303,30451,2409,7.95
663,b11022693ad39d13d68a816d13441589215afec17fc22d9139fd0d4e97294703,341,24671,b11022693ad39d13d68a816d13441589215afec17fc22d9139fd0d4e97294703,341,17607,7064,20.72
664,daa072f45cca5d699fcb7996d023ab82f1b2f87e3450ef26530db15d1435c0aa,192,60415,daa072f45cca5d699fcb7996d023ab82f1b2f87e3450ef26530db15d1435c0aa,192,59645,770,4.01
665,437ebe3b03574f0497944a284a702b16c9d83d2809e293595cbf6932a469345a,225,812875,437ebe3b03574f0497944a284a702b16c9d83d2809e293595cbf6932a469345a,225,808792,4083,18.15
666,6c78b0e4fee30fa03e4e61f8f3622670f42c1ab0c47eb9104a91482aafa48ea9,203,999096,6c78b0e4fee30fa03e4e61f8f3622670f42c1ab0c47eb9104a91482aafa48ea9,203,998122,974,4.8
667,b5e8c2693e5ad2aa4cc4ad787a1052d5b8203c90b1ac4b44b5288ce1628ed82c,193,101158,b5e8c2693e5ad2aa4cc4ad787a1052d5b8203c90b1ac4b44b5288ce1628ed82c,193,98470,2688,13.93
668,ea490e1add6bfc4a46e54b50459475aee541e7de28ec0fedd0e5c067f2ca120c,223,139142,ea490e1add6bfc4a46e54b50459475aee541e7de28ec0fedd0e5c067f2ca120c,223,138163,979,4.39
669,ef071fe14cdf405d1cde163c96049a468223d3a67f1240c1e46fe8e2b311b3c6,151,2500,ef071fe14cdf405d1cde163c96049a468223d3a67f1240c1e46fe8e2b311b3c6,151,1896,604,4
670,2fc983aefa3041b5676a0905803cf51d8fb917c16a95fdf52755c9d1bf7cfa69,373,965625,2fc983aefa3041b5676a0905803cf51d8fb917c16a95fdf52755c9d1bf7cfa69,373,962063,3562,9.55
671,4705a01ddd28cb0d1ae5b2ede7178930dbe4f978aabc38f5f5d0f8ce5c337187,191,162722,4705a01ddd28cb0d1ae5b2ede7178930dbe4f978aabc38f5f5d0f8ce5c337187,191,159862,2860,14.97
672,501d281b35b64f92a7c2fb25de47ba22e5fc32b41c6865d6f012b3e47b5b4274,383,862664917,501d281b35b64f92a7c2fb25de47ba22e5fc32b41c6865d6f012b3e47b5b4274,383,862618405,46512,121.44
673,591fb7fd53d5aca68ce0fa0c13ff7b5a5c99e91fd8ffdebae03e0235734fe8c7,225,12812268,591fb7fd53d5aca68ce0fa0c13ff7b5a5c99e91fd8ffdebae03e0235734fe8c7,225,12811386,882,3.92
674,6820c9cd3bb20dcce5d55100f70be5c0dc70a30e280f00abeaf63a4a3f37aa63,223,31403386,6820c9cd3bb20dcce5d55100f70be5c0dc70a30e280f00abeaf63a4a3f37aa63,223,31397280,6106,27.38
675,e3de4b112dff8a2fbd9a9113d32d58e2cb41e79614f11959c0e212549e3c5c8c,534,8332590,e3de4b112dff8a2fbd9a9113d32d58e2cb41e79614f11959c0e212549e3c5c8c,534,8304990,27600,51.69
676,65e260cb94062df10be7aa7330fbe27d667a950b7d0e0e294fb9630d8ec6302c,194,10956112,65e260cb94062df10be7aa7330fbe27d667a950b7d0e0e294fb9630d8ec6302c,194,10952368,3744,19.3
677,76d4e9a934b23a6e7483c8bfe7cc721349e732d2e6f6616486a0d38c06a9a9f9,868,5922592,76d4e9a934b23a6e7483c8bfe7cc721349e732d2e6f6616486a0d38c06a9a9f9,868,5905816,16776,19.33
678,9e03b7b5a1b60366676c6c80083629847d4c9b2cb4ed4c8f1830750923318260,195,335907,9e03b7b5a1b60366676c6c80083629847d4c9b2cb4ed4c8f1830750923318260,195,332969,2938,15.07
679,b9ffb34a7f43c369fcb8d8cd93cb5f090767951b9e1e26197a632afa75f0d24f,372,122138,b9ffb34a7f43c369fcb8d8cd93cb5f090767951b9e1e26197a632afa75f0d24f,372,120854,1284,3.45
680,cc1a8c90e9ca0681b22eec635b2a908abb04ceed40b00fc37d2a9d694cb17670,205,701132,cc1a8c90e9ca0681b22eec635b2a908abb04ceed40b00fc37d2a9d694cb17670,205,700208,924,4.51
681,f8f46bae02f0084760089010b190c10a58a5fff5753ed8b2e99260fa2d00178e,977,133867097,f8f46bae02f0084760089010b190c10a58a5fff5753ed8b2e99260fa2d00178e,977,133839321,27776,28.43
682,01272b8f1becc2dc98290e313ce1d34bf7264da9af0fe1e30b86952d25b019e1,533,8155590,01272b8f1becc2dc98290e313ce1d34bf7264da9af0fe1e30b86952d25b019e1,533,8127990,27600,51.78
683,2c9e8e663ef22ca553399ce708bb5f814dca86962d9e4c7cdacce7b14a29fa0b,20405,560211444,2c9e8e663ef22ca553399ce708bb5f814dca86962d9e4c7cdacce7b14a29fa0b,20405,560121753,89691,4.4
684,7aa9824df171257570f0d18e17f35226c29d4980f4ca2d24de649cc6389475b4,222,1443174,7aa9824df171257570f0d18e17f35226c29d4980f4ca2d24de649cc6389475b4,222,1442255,919,4.14
685,fbd7c93bc1d7e6c8790fb108c60ee0d606eb22f0961e99684036a0af19ee6277,359,7000,fbd7c93bc1d7e6c8790fb108c60ee0d606eb22f0961e99684036a0af19ee6277,359,5344,1656,4.61
686,3b42a90001c05a2acf31986b342dc11d548fff9e05372f8f8d456a898cd4cb8e,163,105644,3b42a90001c05a2acf31986b342dc11d548fff9e05372f8f8d456a898cd4cb8e,163,104990,654,4.01
687,6ddab1a83d1184c12c5eaab118407d871bed67ed2e0e403c583a05b9be64e571,192,1656280,6ddab1a83d1184c12c5eaab118407d871bed67ed2e0e403c583a05b9be64e571,192,1654917,1363,7.1
688,eb9519c990b2a6fce66054e456a3a970a14700cf5f9c77d434348cc51b18d462,729,4290012,eb9519c990b2a6fce66054e456a3a970a14700cf5f9c77d434348cc51b18d462,729,4277475,12537,17.2
689,2309e75e8ba6bd9b086d0f3a79955a09ef3ca0005006cad878fb91fe303f7b0d,405,6434,2309e75e8ba6bd9b086d0f3a79955a09ef3ca0005006cad878fb91fe303f7b0d,405,5000,1434,3.54
690,48f39e0ceb2db0985c3f26c3447d08693847d5dc8f11b58a301833908cc24924,406,6432,48f39e0ceb2db0985c3f26c3447d08693847d5dc8f11b58a301833908cc24924,406,5000,1432,3.53
691,58bd431526c9151de193d7e02409dadaf0bd123b9b1ab2c764ec8f1e15a67c54,245,3184137,58bd431526c9151de193d7e02409dadaf0bd123b9b1ab2c764ec8f1e15a67c54,245,3180129,4008,16.36
692,6833f90a84d706cacfea39bc0fd1c1689ee8a99cb62e2767dfeb500c3a7850f1,225,148300,6833f90a84d706cacfea39bc0fd1c1689ee8a99cb62e2767dfeb500c3a7850f1,225,145420,2880,12.8
693,04bc524a5b33741a1500a0de70d131e6614df5a43c8ebcc0ed6a479754aa113c,491,1793077,04bc524a5b33741a1500a0de70d131e6614df5a43c8ebcc0ed6a479754aa113c,491,1786603,6474,13.19
694,128d6a0813b00f9ab08d8e2703209f6368f87416e795123156ad3c9bbfcd8f23,223,1004307,128d6a0813b00f9ab08d8e2703209f6368f87416e795123156ad3c9bbfcd8f23,223,1000800,3507,15.73
695,187de48be4fdfba00b4450211fa9dae10446cb6f3f9cbe146e5edcfbfa148bb9,223,125617902,187de48be4fdfba00b4450211fa9dae10446cb6f3f9cbe146e5edcfbfa148bb9,223,125617022,880,3.95
696,4bcbc27ed079bea760d19749b662aa54902c2da62ab388d36361559dd071a3c6,195,138679,4bcbc27ed079bea760d19749b662aa54902c2da62ab388d36361559dd071a3c6,195,137851,828,4.25
697,4eaf355fad49f3441571c7fe6ff601c639d5b94a4aeaaa023e1e024bf11ee168,248,52821,4eaf355fad49f3441571c7fe6ff601c639d5b94a4aeaaa023e1e024bf11ee168,248,51332,1489,6
698,5aafc540c191826a21a9eaeac567e085d6176a2526f8ed759a7cf7bd84534859,224,782915,5aafc540c191826a21a9eaeac567e085d6176a2526f8ed759a7cf7bd84534859,224,779223,3692,16.48
699,750c335552cfe483550cc957eac2b69350640eebe1d83a262dcc798df62f55d1,192,4981150,750c335552cfe483550cc957eac2b69350640eebe1d83a262dcc798df62f55d1,192,4977431,3719,19.37
700,d45b84a714aa4433c649ef239e20afb8771b1c48f373d9c79c4cbf5073305d53,312,36871,d45b84a714aa4433c649ef239e20afb8771b1c48f373d9c79c4cbf5073305d53,312,33055,3816,12.23
701,2d3c16acdb637821ace3ba00f5da60542e9438ffb5ca2c939930adedb4f172a6,223,3457449,2d3c16acdb637821ace3ba00f5da60542e9438ffb5ca2c939930adedb4f172a6,223,3453757,3692,16.56
702,64a7448e4d4e24064c38b216f9cd45b6b7169b7da06de82c4c331117cd87a83a,192,105620,64a7448e4d4e24064c38b216f9cd45b6b7169b7da06de82c4c331117cd87a83a,192,103442,2178,11.34
703,6c4b3af7ab56ecc15f57478f312f1f385899fc4f1480db1100558914d64388c5,482,1059345,6c4b3af7ab56ecc15f57478f312f1f385899fc4f1480db1100558914d64388c5,482,1056412,2933,6.09
704,7103928854d4f1c7aa9f2594ef60674c4d65805140853df0588a26593c19517a,223,772628,7103928854d4f1c7aa9f2594ef60674c4d65805140853df0588a26593c19517a,223,769944,2684,12.04
705,aec89be24e4af58c2557bff3971fa699324d165bd935c223007306b7330df3c0,223,163706,aec89be24e4af58c2557bff3971fa699324d165bd935c223007306b7330df3c0,223,157882,5824,26.12
706,b9232bc6267fd476ffdb660d563d810eb75000321024b09df79548b4931b606e,223,3991114,b9232bc6267fd476ffdb660d563d810eb75000321024b09df79548b4931b606e,223,3987708,3406,15.27
707,d8d0d4c5bc9774de4f0f760f017a401e2e0f9ac3230b2adc6353f1ad5223bf59,515,4898870,d8d0d4c5bc9774de4f0f760f017a401e2e0f9ac3230b2adc6353f1ad5223bf59,515,4893720,5150,10
708,1b0185149b274a958e0b63a732e3e8d8328e7e1838aea81d1feecd3eccf3b7de,194,164192,1b0185149b274a958e0b63a732e3e8d8328e7e1838aea81d1feecd3eccf3b7de,194,161254,2938,15.14
709,2babb5ac5c26390513c1ca272a5f7820df740e771f678e05f041007d6d539025,223,3042575,2babb5ac5c26390513c1ca272a5f7820df740e771f678e05f041007d6d539025,223,3041596,979,4.39
710,2c9820f8e324991ac360e1810b6183adb9578e9e0165bec0c97bf4e6aef453de,191,25983,2c9820f8e324991ac360e1810b6183adb9578e9e0165bec0c97bf4e6aef453de,191,24401,1582,8.28
711,5bcf765c0859f0f838eed26e8be7025b517a97ac35ef1d71805eec747c74eebe,191,215350,5bcf765c0859f0f838eed26e8be7025b517a97ac35ef1d71805eec747c74eebe,191,206373,8977,47
712,f2f00d71e35f81fd5248c374e3089a3df08b339275d93fec52e4dcf3f7a8b0d5,223,303925,f2f00d71e35f81fd5248c374e3089a3df08b339275d93fec52e4dcf3f7a8b0d5,223,300259,3666,16.44
713,013a01825179c2a52a284d1e9c960994eb23343f9957fb57a7327c770aa2bbe5,215,58156,013a01825179c2a52a284d1e9c960994eb23343f9957fb57a7327c770aa2bbe5,215,56400,1756,8.17
714,2989fcd17c145712e368f6460663185ffc3f6cdc2dc9c87b6ad4627d1a276a49,370,1363770,2989fcd17c145712e368f6460663185ffc3f6cdc2dc9c87b6ad4627d1a276a49,370,1358670,5100,13.78
715,9564023c1a469d99318db636cea7be3461ed1999742e7db33e77a049a1aff7d9,247,30473335,9564023c1a469d99318db636cea7be3461ed1999742e7db33e77a049a1aff7d9,247,30469214,4121,16.68
716,b885139a02795586408e3e9da82526ad3e37a89eac25a25067ee9f8356bf9c3b,533,8367990,b885139a02795586408e3e9da82526ad3e37a89eac25a25067ee9f8356bf9c3b,533,8340390,27600,51.78
717,07e95b5ded6f5ae1f7530d47e09c2bda00ce5a45eaf47223b9dd12cc9b933cd5,662,59393683884,07e95b5ded6f5ae1f7530d47e09c2bda00ce5a45eaf47223b9dd12cc9b933cd5,662,59393668908,14976,22.62
718,5c404c118eb934ae98e684801933c0e47eecc1dbd1a9213ca36ce011459bfcd1,266,1205452,5c404c118eb934ae98e684801933c0e47eecc1dbd1a9213ca36ce011459bfcd1,266,1198297,7155,26.9
719,602804648e5c6604e164048a719213cf4cbb49677a3df0e39150044d46b90ce1,226,570160,602804648e5c6604e164048a719213cf4cbb49677a3df0e39150044d46b90ce1,226,566919,3241,14.34
720,a97dd7246cce12bf11d0fa796450f499dcdaefe867cd2b2391102bbb56782d2c,192,844283,a97dd7246cce12bf11d0fa796450f499dcdaefe867cd2b2391102bbb56782d2c,192,842105,2178,11.34
721,d2e6048a56a93ab974bdaa5d410a141ba71e5e7a7294ad526efe5f36dbca3806,191,4544,d2e6048a56a93ab974bdaa5d410a141ba71e5e7a7294ad526efe5f36dbca3806,191,3523,1021,5.35
722,fc19378cc8325635f39981882108228de3f0d9f91721c85ad4cd2be2cc24a4b0,312,365424,fc19378cc8325635f39981882108228de3f0d9f91721c85ad4cd2be2cc24a4b0,312,364152,1272,4.08
723,5932d6de87afd895142f89eca80e06c5ac11e33bc586b013b7bd084863279b25,223,411915,5932d6de87afd895142f89eca80e06c5ac11e33bc586b013b7bd084863279b25,223,408223,3692,16.56
724,5d749321d11de8f14ca8470ec9204e05e17e1a03226cf40ed292cc8421d367bf,192,179665,5d749321d11de8f14ca8470ec9204e05e17e1a03226cf40ed292cc8421d367bf,192,176100,3565,18.57
725,6f6094c14bfddf37f9091028e8730261f3ee6ad7b82ae09cb58bfaa49774c0a5,154,5000,6f6094c14bfddf37f9091028e8730261f3ee6ad7b82ae09cb58bfaa49774c0a5,154,3768,1232,8
726,9de90f18af1abbe5d8e158cc2e457705d181996480c05e0ca9a97e474146bb20,191,616439,9de90f18af1abbe5d8e158cc2e457705d181996480c05e0ca9a97e474146bb20,191,613236,3203,16.77
727,af289e7e1a407c4192e1b0ec4d001fd71c94697b8a9702be4887d64c2a29fbed,226,18463170,af289e7e1a407c4192e1b0ec4d001fd71c94697b8a9702be4887d64c2a29fbed,226,18459241,3929,17.38
728,02b33135617ca7cb49fbd7dcf082ae88182de510bca596c0b1ab0adeee9e397a,194,1116880,02b33135617ca7cb49fbd7dcf082ae88182de510bca596c0b1ab0adeee9e397a,194,1113942,2938,15.14
729,1d9679431d49cae099ca77018c78d5a565cb7afeed5c6e9c42d39ffc1908b81e,321,816713127,1d9679431d49cae099ca77018c78d5a565cb7afeed5c6e9c42d39ffc1908b81e,321,816706931,6196,19.3
730,290520932a17b58bd4fdae202e915b85cdda0fa4ea17efd02db6adb415d0d813,284,2447876,290520932a17b58bd4fdae202e915b85cdda0fa4ea17efd02db6adb415d0d813,284,2442801,5075,17.87
731,3dec268bb7a4b637de2a75537eae50a1fa5abb546e97b74da95b79d4be6aebc5,222,59078896,3dec268bb7a4b637de2a75537eae50a1fa5abb546e97b74da95b79d4be6aebc5,222,59077345,1551,6.99
732,692d15bc6a167f569be70d6f0652c69af2ab61ca89db296ef551245e951ca555,154,5000,692d15bc6a167f569be70d6f0652c69af2ab61ca89db296ef551245e951ca555,154,4384,616,4
733,83fb44e9a0933d652874b57572dfa032cd8436ceac5bab2389dae3e730722ed6,786,432507,83fb44e9a0933d652874b57572dfa032cd8436ceac5bab2389dae3e730722ed6,786,430327,2180,2.77
734,3e2a0a9b4aa1f51db8dc1aa25396fe3828b02741c6f4bfe26889f3ef810376fd,195,170717,3e2a0a9b4aa1f51db8dc1aa25396fe3828b02741c6f4bfe26889f3ef810376fd,195,166874,3843,19.71
735,4b620874335862cd9c39c53ccc36507bb76f139bede92c6df57738a9cf3ee742,934,986567,4b620874335862cd9c39c53ccc36507bb76f139bede92c6df57738a9cf3ee742,934,982959,3608,3.86
736,d4f9a6d43b9e9a278189a67d9bff623a95585ce6290252a25fa6a208f7257564,194,1514303,d4f9a6d43b9e9a278189a67d9bff623a95585ce6290252a25fa6a208f7257564,194,1511741,2562,13.21
737,0f264a22100caef269f98af0db16be0977894ea42dfc9c040d7fc9324bbb3754,1351,1500000000,0f264a22100caef269f98af0db16be0977894ea42dfc9c040d7fc9324bbb3754,1351,1499976721,23279,17.23
738,50bbd5c858f6d7c8fecc26cae347ff7907e51704cd1f24bf0b62f2b27c6f8031,1559,8951565,50bbd5c858f6d7c8fecc26cae347ff7907e51704cd1f24bf0b62f2b27c6f8031,1559,8946318,5247,3.37
739,61f59efb73bdfc73d5ffbeff11a785303121ceca62e41526ed24d45ef3466f4c,253,1738855,61f59efb73bdfc73d5ffbeff11a785303121ceca62e41526ed24d45ef3466f4c,253,1736775,2080,8.22
740,a99f8ce5bda26d7f571f5b4327709df59a77ca500b112b72de9a34222fcc605e,223,20483594,a99f8ce5bda26d7f571f5b4327709df59a77ca500b112b72de9a34222fcc605e,223,20479953,3641,16.33
741,b98da904573f93638ca0173464178d117d611fc9ed7b32d55e4365b78510646f,2736,177302254,b98da904573f93638ca0173464178d117d611fc9ed7b32d55e4365b78510646f,2736,177291501,10753,3.93
742,fab61401fad1735101834cccc47ee03c056772f1bd0452fc3fbcbdbf8829ef00,249,871255,fab61401fad1735101834cccc47ee03c056772f1bd0452fc3fbcbdbf8829ef00,249,870247,1008,4.05
743,01e27a692809cd62f93bec28ceed2df83425989a7a8b4552b825e1559fb9fcac,192,1761580,01e27a692809cd62f93bec28ceed2df83425989a7a8b4552b825e1559fb9fcac,192,1757865,3715,19.35
744,2fa899fd5f6c3c8df267b55c7ed894faf64d1017689d22c84fc95d685d640824,225,290413,2fa899fd5f6c3c8df267b55c7ed894faf64d1017689d22c84fc95d685d640824,225,284989,5424,24.11
745,f4f84905a1975fa67db2d94ffe0fb20d134358246a4930ec62aff6769a284767,372,3823240,f4f84905a1975fa67db2d94ffe0fb20d134358246a4930ec62aff6769a284767,372,3818121,5119,13.76
746,0a5b89bcef74c6a1a56093135cc224424d90a3f6151c4d54b628ff21905552a7,223,28601,0a5b89bcef74c6a1a56093135cc224424d90a3f6151c4d54b628ff21905552a7,223,27615,986,4.42
747,32a19c65b74fef80aa3f4ec472add5bdfadbea2aa4a2b42e5b81abd2d2f778e2,222,431700,32a19c65b74fef80aa3f4ec472add5bdfadbea2aa4a2b42e5b81abd2d2f778e2,222,426240,5460,24.59
748,7a1e2f276c212a23a528a22dfb3714bb26498c8f9818a6c5ac5bc304a54482cd,222,608000,7a1e2f276c212a23a528a22dfb3714bb26498c8f9818a6c5ac5bc304a54482cd,222,604359,3641,16.4
749,a81c97a1b1247742cdb4710bf4677f05cfa4d0363516038ffb4542b2c4402929,225,79816789,a81c97a1b1247742cdb4710bf4677f05cfa4d0363516038ffb4542b2c4402929,225,79794298,22491,99.96
750,bb40093223cdd599e23800c4b57011e68040ed48a8502ad58a622d9660c34f84,293,33659602,bb40093223cdd599e23800c4b57011e68040ed48a8502ad58a622d9660c34f84,293,33642642,16960,57.88
751,05e1f117740c9ddde18fc1cf5fe756f66cb6fd0f6d276c3af652979e1e4271d5,236,972042,05e1f117740c9ddde18fc1cf5fe756f66cb6fd0f6d276c3af652979e1e4271d5,236,971197,845,3.58
752,7fcbe5df94c40af459674a4a8a1fd1c7cf3ad146658085b32f784112d15e4789,224,1288902,7fcbe5df94c40af459674a4a8a1fd1c7cf3ad146658085b32f784112d15e4789,224,1283835,5067,22.62
753,88f3a3ba81a3868f9d5426d6c13794099b288ea5b558f3e7e1b1dbb701753913,223,20232,88f3a3ba81a3868f9d5426d6c13794099b288ea5b558f3e7e1b1dbb701753913,223,19246,986,4.42
754,f100e6cdc1387964cd176777ac5e99193b4cd557bbca9d68afcc197d360c1023,450,457253,f100e6cdc1387964cd176777ac5e99193b4cd557bbca9d68afcc197d360c1023,450,449609,7644,16.99
755,852f0c33f9ee1de3df1e974258e6658e42fc67123ca721149f30737863ffbdd0,226,513423,852f0c33f9ee1de3df1e974258e6658e42fc67123ca721149f30737863ffbdd0,226,509283,4140,18.32
756,8c9f9c3054d2a6a700163f5292f1dc608512d31feb67e6b224c4ffdf789b9e2f,223,374112,8c9f9c3054d2a6a700163f5292f1dc608512d31feb67e6b224c4ffdf789b9e2f,223,370420,3692,16.56
757,9b216f8c01d670f827af0bdc7bbe62e80b8264c5cb8746d4bedae261f2bf4b30,223,6898722,9b216f8c01d670f827af0bdc7bbe62e80b8264c5cb8746d4bedae261f2bf4b30,223,6897743,979,4.39
758,cc130c84b82e81dca83f6ed04b2c951dc7661d8e6c078c65242ed0f2bbdfbe09,192,354026,cc130c84b82e81dca83f6ed04b2c951dc7661d8e6c078c65242ed0f2bbdfbe09,192,350054,3972,20.69
759,d881eea5b9433911c438b5b281604d148c7869f2349cdcab97cc52de7d29d24f,228,707411,d881eea5b9433911c438b5b281604d148c7869f2349cdcab97cc52de7d29d24f,228,705206,2205,9.67
760,0fceb772bab139ae135c311f7164d8838ea228cdaa4d13d31a2c3fe827c9dcc2,408,1080341,0fceb772bab139ae135c311f7164d8838ea228cdaa4d13d31a2c3fe827c9dcc2,408,1073607,6734,16.5
761,13ee35a91c3f24a0fe6c8b9965ecf517bf40b505330e8cc2cf940e13217d86da,419,45117086,13ee35a91c3f24a0fe6c8b9965ecf517bf40b505330e8cc2cf940e13217d86da,419,45110255,6831,16.3
762,2a5c00054abd62ad3bdefd91a5b3d764fad357a38c3155f74c64d4366533b2ab,226,844102,2a5c00054abd62ad3bdefd91a5b3d764fad357a38c3155f74c64d4366533b2ab,226,840358,3744,16.57
763,36cbee8fd09b24865a442462c4b5c1e4d2556eb2aaa8500f97387b125534ab81,520,15091279,36cbee8fd09b24865a442462c4b5c1e4d2556eb2aaa8500f97387b125534ab81,520,15084142,7137,13.72
764,43246562d4608d30dfac320cbffaabb748ef9108151cfc73ccbca42fcf058c84,12451,9496384,43246562d4608d30dfac320cbffaabb748ef9108151cfc73ccbca42fcf058c84,12451,9463374,33010,2.65
765,48b0de52c1f597dfb86a30d680d1966f593f484b4a0e5f0d4ec120a710882245,416,322738712,48b0de52c1f597dfb86a30d680d1966f593f484b4a0e5f0d4ec120a710882245,416,322729155,9557,22.97
766,5d7cea19459a0d1eba772c1dac3a1b96190c8fbf836ef562173a725957b15ded,224,2557420,5d7cea19459a0d1eba772c1dac3a1b96190c8fbf836ef562173a725957b15ded,224,2553741,3679,16.42
767,9f87da2d97b5abdabfd75eafff91865fddfb78117165be1c94829a9c4c83fa54,370,2492528,9f87da2d97b5abdabfd75eafff91865fddfb78117165be1c94829a9c4c83fa54,370,2476642,15886,42.94
768,b4f85b522839b5f4e414e575ebf43b5c8ce888353d969b4b5e8cf677cd4ebc99,925,507797,b4f85b522839b5f4e414e575ebf43b5c8ce888353d969b4b5e8cf677cd4ebc99,925,492885,14912,16.12
769,cbfb8f5e47ad8bbb0d6c85aa70391a87b504b41a32df2ef9e41f217ac497306e,223,100000,cbfb8f5e47ad8bbb0d6c85aa70391a87b504b41a32df2ef9e41f217ac497306e,223,94048,5952,26.69
770,dfdae8fde72595f3f34786615f5039a1a360b0ad62436dc217d29a9ad20fc5c6,372,717134,dfdae8fde72595f3f34786615f5039a1a360b0ad62436dc217d29a9ad20fc5c6,372,715673,1461,3.93
771,44566a0e62040fbb1720be655f7b29740709fd9cf1710636d947e25d9e637636,191,880899,44566a0e62040fbb1720be655f7b29740709fd9cf1710636d947e25d9e637636,191,875091,5808,30.41
772,5e0e92c8b920da7142fe45313a1b16a92b0a91184348dbf9f597f52aa0a6fc4a,226,4252102,5e0e92c8b920da7142fe45313a1b16a92b0a91184348dbf9f597f52aa0a6fc4a,226,4249380,2722,12.04
773,858653f3e0db95b1641e4ad8de3ca1ffe66773fa12b4188da2da85eaabab6c9f,489,1197670,858653f3e0db95b1641e4ad8de3ca1ffe66773fa12b4188da2da85eaabab6c9f,489,1195955,1715,3.51
774,8a1a9ddd0b254ca7e1432b74c76bf836e3501203a21f8776f8938b507e9c333e,247,293679,8a1a9ddd0b254ca7e1432b74c76bf836e3501203a21f8776f8938b507e9c333e,247,292359,1320,5.34
775,fbc92ce438e23a0c413855001c3b6dc056b56a34d5a33c295c5202ddb0cb9275,222,374433250,fbc92ce438e23a0c413855001c3b6dc056b56a34d5a33c295c5202ddb0cb9275,222,374431981,1269,5.72
776,a6aac88066d56cf01be628193b36d90a9d840904d0c618ca5f35f5829983a647,342,2803099,a6aac88066d56cf01be628193b36d90a9d840904d0c618ca5f35f5829983a647,342,2799489,3610,10.56
777,07b3c992a53e1d4a0d615c236718f132976a90ba5cd0c43fe171918549ced4a9,2548,636121,07b3c992a53e1d4a0d615c236718f132976a90ba5cd0c43fe171918549ced4a9,2548,590041,46080,18.08
778,24386e59d60bf0e788598e2f730d6309dd0224e21322ef3e45b2fd02a6842c7e,225,16090876,24386e59d60bf0e788598e2f730d6309dd0224e21322ef3e45b2fd02a6842c7e,225,16083676,7200,32
779,6cf8cb7d569207cb14a13684a9774b102188a6cbf4073ecc9fe4de344c98946b,191,67906,6cf8cb7d569207cb14a13684a9774b102188a6cbf4073ecc9fe4de344c98946b,191,65242,2664,13.95
780,765467f24d80982faf310aee7c368253bc1f4b1e12159018b8cd61b846d1214f,222,35160666,765467f24d80982faf310aee7c368253bc1f4b1e12159018b8cd61b846d1214f,222,35156226,4440,20
781,eb434cb643601e91577475f23777866ea5bf84c09d327db563b23f15fe11c49e,420,105033872,eb434cb643601e91577475f23777866ea5bf84c09d327db563b23f15fe11c49e,420,105025145,8727,20.78
782,ed661633c360feb3cb969d3dbe88b34e0676789ab3e24723ca25f5fea4304dc6,195,730000,ed661633c360feb3cb969d3dbe88b34e0676789ab3e24723ca25f5fea4304dc6,195,718474,11526,59.11
783,44cc205bd2024db896503b7f7c51e89092c70fcb9178f60c4d219661f1d3b25d,205,99891859,44cc205bd2024db896503b7f7c51e89092c70fcb9178f60c4d219661f1d3b25d,205,99890473,1386,6.76
784,635c99fbf9fb6228ea72d3abaaf1aa884513067df574ca1bdcf85469bd9e2e26,224,16379406,635c99fbf9fb6228ea72d3abaaf1aa884513067df574ca1bdcf85469bd9e2e26,224,16375346,4060,18.12
785,ad695970b021f2074443acb144885faafbdc2b8078bbbe20f0e05c553d70aa58,191,2259960,ad695970b021f2074443acb144885faafbdc2b8078bbbe20f0e05c553d70aa58,191,2257100,2860,14.97
786,f0eb73174020f05ce0942a8b8027a4c779731d77c045b74ff2b88dca48632add,522,766580,f0eb73174020f05ce0942a8b8027a4c779731d77c045b74ff2b88dca48632add,522,760383,6197,11.87
